experiment,scenario_label,scenario,site_type,demand_regime,capacity_pct,n_slots_home,n_slots_work,n_slots_public,seed,policy,family,reliability_pct,failure_count,mandatory_events,urgent_trip_reliability_pct,urgent_trip_failure_count,urgent_trip_events,delivered_kwh_per_vehicle,total_delivered_kwh,peak_demand_kw,mean_demand_kw,coincidence_factor,peak_to_average_ratio,load_factor,line_loss_proxy_kw2h,capacity_kw_proxy,overload_hours_proxy,p95_wait_minutes,mean_wait_minutes,max_queue_length,mean_queue_length,queue_abandonments_location_total,queue_abandonments_timeout_total,action_counts,idle_action_count,normal_request_action_count,flexible_request_action_count,other_action_count,idle_action_share,normal_request_action_share,flexible_request_action_share,cheap_window_request_share,charge_above_target_request_share,claim_boundary,request_count,admitted_count,requested_not_delivered_count,critical_request_count,critical_request_served_count,critical_request_missed_count,optional_request_count,optional_request_served_count,optional_request_missed_count,critical_requested_not_delivered_count,flexible_requested_not_delivered_count,scarce_hour_count,scarce_request_count,scarce_unserved_count,oversubscription_vehicle_steps,queue_rejection_count,cheap_window_request_count,charge_above_target_request_count,low_laxity_missed_charge_count,horizon_hours,driver_behavior,fleet_policy,grid_policy,multi_actor_description,energy_cost_usd,ramp_p95_kw,demand_charge_exposure_usd_month_25,delivered_ratio_vs_ll,peak_ratio_vs_ll,critical_rnd_delta_vs_ll,oversub_delta_vs_ll,reliability_delta_vs_ll_pp,p95_wait_delta_vs_ll_min,energy_matched_1pct,energy_matched_2pct,service_gate_pass,classification,anchor_policy,driver_service_pass,fleet_queue_pass,fleet_cost_pass,fleet_operation_pass,grid_peak_pass,grid_shape_pass,grid_pass,all_pass,final_acceptability_class,actor_failure_pattern,first_failed_layer,requested_not_delivered_delta_vs_anchor,mean_queue_delta_vs_anchor,max_queue_delta_vs_anchor,energy_cost_ratio_vs_anchor,energy_cost_delta_usd_vs_anchor,demand_charge_ratio_vs_anchor,demand_charge_delta_usd_month_25_vs_anchor,peak_to_average_ratio_vs_anchor,ramp_p95_ratio_vs_anchor,load_factor_delta_vs_anchor,squared_load_proxy_ratio_vs_anchor,mean_compliance_probability,noncompliance_share,fleet_recommended_request_count,grid_adjusted_request_count,actual_request_count_driver_layer,grid_deferred_request_count,queue_high_timesteps,queue_avoidance_count,cheap_window_actual_request_share,severity_level,severity_label,service_family_decision,actual_to_fleet_request_ratio
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4555,D_Severity3Severe__F_ServiceGridWeighted__G_NoGrid,multi_actor,94.75524475524475,45,858,94.75524475524475,45,858,45.07226724674861,3605.7813797398885,198.0,91.21428571428571,2.1707126076742367,2.1707126076742367,0.46067821067821063,1766410.0,129.6,38,120.0,25.5,15,0.20238095238095238,8,0,"[12230, 0, 375, 835]",12230,375,0,835,0.9099702380952381,0.027901785714285716,0.0,0.39669421487603307,0.5628099173553719,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1210,1194,619,4689,557,4132,49,38,11,556,0,35,285,114,36,8,480,681,3594,168,Severity3Severe,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.55.,1040141.5610073834,93.0,4950.0,0.9502818256299761,1.0,556,36,0.11655011655010128,120.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,619.0,0.20238095238095238,1.0,0.9290340134853898,-79453.1426409356,1.0,0.0,0.43898459932132605,1.693989071038254,0.2584475709475709,3.3809542949781703,0.5499999999999999,0.45811011904761906,526.0,526.0,1210.0,0.0,35.0,0.0,0.39669421487603307,3,severe_deviation,strong service-grid baseline,2.300380228136882
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4555,D_Severity3Severe__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,94.17249417249417,50,858,94.17249417249417,50,858,44.177502162327286,3534.2001729861827,191.0,89.68452380952381,2.129687396296542,2.129687396296542,0.46955248067813515,1702417.0,129.6,36,120.0,28.5,13,0.2261904761904762,11,0,"[12238, 0, 361, 841]",12238,361,0,841,0.9105654761904762,0.02686011904761905,0.0,0.391846921797005,0.569883527454243,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1202,1188,630,4690,546,4144,57,39,18,567,0,34,289,135,38,11,471,685,3597,168,Severity3Severe,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.55.,1017952.3650246522,104.89999999999992,4775.0,0.931417032490572,0.9646464646464646,567,38,-0.46620046620047617,120.0,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,630.0,0.2261904761904762,-1.0,0.9092150594385143,-101642.33862366679,0.9646464646464646,-175.0,0.43068804457933013,1.910746812386158,0.26732184094749545,3.2584700426253543,0.5499999999999999,0.44754464285714285,532.0,517.0,1202.0,15.0,34.0,0.0,0.391846921797005,3,severe_deviation,strong service-grid baseline,2.2593984962406015
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,LeastLaxity,anchor,94.85981308411215,44,856,94.85981308411215,44,856,53.04071631710724,4243.257305368579,191.0,52.375,3.6467780429594274,3.6467780429594274,0.2742146596858639,844137.0,129.6,11,0.0,0.0,13,0.0,0,0,"[12828, 0, 612, 0]",12828,612,0,0,0.9544642857142858,0.045535714285714284,0.0,0.25980392156862747,0.0,"Behavior Applied Energy package v1; behavior proxies are imposed perturbations, not measured traits.",612,612,0,4615,560,4055,62,52,10,0,0,0,0,0,0,0,159,0,4055,168,FullyCompliant,FleetServiceFirst,NoGridIncentive,LeastLaxity anchor used for paired thresholds.,1206593.9356281208,93.39999999999975,4775.0,1.0,1.0,0,0,0.0,0.0,True,True,True,anchor,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,comparator,ServiceFirst/Balanced merged family,
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity0Full__F_ServiceFirst__G_NoGrid,multi_actor,94.85981308411215,44,856,94.85981308411215,44,856,53.04071631710724,4243.257305368579,191.0,52.375,3.6467780429594274,3.6467780429594274,0.2742146596858639,844137.0,129.6,11,0.0,0.0,13,0.0,0,0,"[12828, 0, 612, 0]",12828,612,0,0,0.9544642857142858,0.045535714285714284,0.0,0.25980392156862747,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",612,612,0,4615,560,4055,62,52,10,0,0,0,0,0,0,0,159,0,4055,168,Severity0Full,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceFirst and NoGridIncentive; keep_probability=1.0.,1206593.9356281208,93.39999999999975,4775.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,612.0,612.0,612.0,0.0,0.0,0.0,0.25980392156862747,0,full_compliance,ServiceFirst/Balanced merged family,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity0Full__F_ServiceFirst__G_PeakPenalty,multi_actor,94.85981308411215,44,856,94.85981308411215,44,856,53.04071631710724,4243.257305368579,170.0,52.375,3.2458233890214796,3.2458233890214796,0.30808823529411766,842373.0,129.6,11,0.0,0.0,10,0.0,0,0,"[12828, 0, 612, 0]",12828,612,0,0,0.9544642857142858,0.045535714285714284,0.0,0.25980392156862747,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",612,612,0,4615,560,4055,62,52,10,0,0,0,0,0,0,0,159,0,4055,168,Severity0Full,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceFirst and GridPeakPenalty; keep_probability=1.0.,1206593.9356281208,93.39999999999975,4250.0,1.0,0.8900523560209425,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-3.0,1.0,0.0,0.8900523560209425,-525.0,0.8900523560209423,1.0,0.03387357560825377,0.9979102918128219,1.0,0.0,623.0,612.0,612.0,11.0,0.0,0.0,0.25980392156862747,0,full_compliance,ServiceFirst/Balanced merged family,0.9823434991974318
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity0Full__F_ServiceGridWeighted__G_NoGrid,multi_actor,94.85981308411215,44,856,94.85981308411215,44,856,53.04071631710724,4243.257305368579,191.0,52.375,3.6467780429594274,3.6467780429594274,0.2742146596858639,842737.0,129.6,11,0.0,0.0,13,0.0,0,0,"[12828, 0, 612, 0]",12828,612,0,0,0.9544642857142858,0.045535714285714284,0.0,0.2630718954248366,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",612,612,0,4615,562,4053,77,50,27,0,0,0,0,0,0,0,161,0,4053,168,Severity0Full,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=1.0.,1199277.6354347158,93.39999999999975,4775.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,0.9939364023161642,-7316.300193405012,1.0,0.0,1.0,1.0,0.0,0.9983415014387474,1.0,0.0,612.0,612.0,612.0,0.0,0.0,0.0,0.2630718954248366,0,full_compliance,strong service-grid baseline,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity0Full__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,94.85981308411215,44,856,94.85981308411215,44,856,53.04071631710724,4243.257305368579,170.0,52.375,3.2458233890214796,3.2458233890214796,0.30808823529411766,840973.0,129.6,11,0.0,0.0,10,0.0,0,0,"[12828, 0, 612, 0]",12828,612,0,0,0.9544642857142858,0.045535714285714284,0.0,0.2630718954248366,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",612,612,0,4615,562,4053,77,50,27,0,0,0,0,0,0,0,161,0,4053,168,Severity0Full,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=1.0.,1199277.6354347158,93.39999999999975,4250.0,1.0,0.8900523560209425,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-3.0,0.9939364023161642,-7316.300193405012,0.8900523560209425,-525.0,0.8900523560209423,1.0,0.03387357560825377,0.9962517932515693,1.0,0.0,623.0,612.0,612.0,11.0,0.0,0.0,0.2630718954248366,0,full_compliance,strong service-grid baseline,0.9823434991974318
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity1Mild__F_ServiceFirst__G_NoGrid,multi_actor,94.62616822429906,46,856,94.62616822429906,46,856,52.4931276934699,4199.450215477592,191.0,55.82142857142857,3.421625079974408,3.421625079974408,0.29225878833208674,908586.0,129.6,17,60.0,6.75,13,0.05357142857142857,3,0,"[12772, 0, 573, 95]",12772,573,0,95,0.950297619047619,0.04263392857142857,0.0,0.27095808383233533,0.09431137724550898,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",668,664,54,4615,567,4048,63,52,11,54,0,10,55,13,10,3,181,63,3999,168,Severity1Mild,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.95.,1204921.6331256947,100.0,4775.0,0.9896760703538854,1.0,54,10,-0.23364485981308292,60.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,True,True,False,not_mutually_acceptable,driver_fleet_fail,driver,54.0,0.05357142857142857,0.0,0.9986140304098615,-1672.302502426086,1.0,0.0,0.9382597568777991,1.0706638115631721,0.018044128646222846,1.0763489812672586,0.95,0.04806547619047619,601.0,601.0,668.0,0.0,10.0,0.0,0.27095808383233533,1,mild_deviation,ServiceFirst/Balanced merged family,1.1114808652246255
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity1Mild__F_ServiceFirst__G_PeakPenalty,multi_actor,94.1588785046729,50,856,94.1588785046729,50,856,51.93003676696926,4154.402941357541,177.0,56.595238095238095,3.1274716028607488,3.1274716028607488,0.3197471078827011,929568.0,129.6,15,60.0,6.75,11,0.05357142857142857,4,0,"[12778, 0, 571, 91]",12778,571,0,91,0.9507440476190476,0.04248511904761905,0.0,0.2719033232628399,0.10120845921450151,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",662,658,55,4615,559,4056,63,53,10,55,0,9,47,12,9,4,180,67,4006,168,Severity1Mild,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.95.,1168974.2618621495,100.0,4425.0,0.9790598689599569,0.9267015706806283,55,9,-0.7009345794392488,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,55.0,0.05357142857142857,-2.0,0.9688215955217879,-37619.673765971325,0.9267015706806283,-350.0,0.8575985612556634,1.0706638115631721,0.045532448196837216,1.1012051361331159,0.95,0.04806547619047619,609.0,598.0,662.0,11.0,9.0,0.0,0.2719033232628399,1,mild_deviation,ServiceFirst/Balanced merged family,1.0870279146141215
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity1Mild__F_ServiceGridWeighted__G_NoGrid,multi_actor,94.7429906542056,45,856,94.7429906542056,45,856,52.41249129553025,4192.99930364242,191.0,56.041666666666664,3.40817843866171,3.40817843866171,0.29341186736474695,900653.0,129.6,14,60.0,6.0,13,0.047619047619047616,1,0,"[12781, 0, 571, 88]",12781,571,0,88,0.9509672619047619,0.04248511904761905,0.0,0.27769347496206376,0.09408194233687406,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",659,657,49,4615,569,4046,68,47,21,49,0,8,47,12,8,1,183,62,4003,168,Severity1Mild,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.95.,1172821.286453044,73.79999999999984,4775.0,0.9881557968067191,1.0,49,8,-0.11682242990654856,60.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,True,True,False,not_mutually_acceptable,driver_fleet_fail,driver,49.0,0.047619047619047616,0.0,0.9720099296226815,-33772.649175076745,1.0,0.0,0.9345724907063196,0.7901498929336193,0.019197207678883055,1.0669512176341045,0.95,0.04828869047619048,592.0,592.0,659.0,0.0,8.0,0.0,0.27769347496206376,1,mild_deviation,strong service-grid baseline,1.1131756756756757
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity1Mild__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,94.27570093457945,49,856,94.27570093457945,49,856,52.33117872868776,4186.494298295021,170.0,54.25595238095238,3.133296763576522,3.133296763576522,0.31915266106442575,872579.0,129.6,15,60.0,6.75,10,0.05357142857142857,3,0,"[12785, 0, 577, 78]",12785,577,0,78,0.9512648809523809,0.04293154761904762,0.0,0.2641221374045801,0.07786259541984733,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",655,651,44,4615,566,4049,72,50,22,44,0,9,46,10,9,3,173,51,4010,168,Severity1Mild,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.95.,1189717.2594710852,88.49999999999983,4250.0,0.986622775149237,0.8900523560209425,44,9,-0.5841121495327002,60.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,True,True,False,not_mutually_acceptable,driver_fleet_fail,driver,44.0,0.05357142857142857,-3.0,0.9860129612302004,-16876.676157035632,0.8900523560209425,-525.0,0.8591959057189547,0.9475374732334054,0.044938001378561854,1.033693582913674,0.95,0.04985119047619048,610.0,599.0,655.0,11.0,9.0,0.0,0.2641221374045801,1,mild_deviation,strong service-grid baseline,1.0737704918032787
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity2Moderate__F_ServiceFirst__G_NoGrid,multi_actor,93.5747663551402,55,856,93.5747663551402,55,856,50.99597326680349,4079.6778613442793,191.0,69.60119047619048,2.744205935174891,2.744205935174891,0.36440413861879833,1216891.0,129.6,24,62.99999999999983,18.0,13,0.14285714285714285,9,0,"[12636, 0, 469, 335]",12636,469,0,335,0.9401785714285714,0.034895833333333334,0.0,0.29850746268656714,0.27487562189054726,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",804,792,198,4614,568,4046,61,50,11,198,0,24,147,44,25,9,240,221,3860,168,Severity2Moderate,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.8.,1157846.4279560614,97.89999999999992,4775.0,0.9614495581454985,1.0,198,25,-1.285046728971949,62.99999999999983,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,198.0,0.14285714285714285,0.0,0.9595990778399838,-48747.50767205935,1.0,0.0,0.7525014966219105,1.0481798715203445,0.09018947893293444,1.4415799805007954,0.7999999999999998,0.19523809523809524,582.0,582.0,804.0,0.0,24.0,0.0,0.29850746268656714,2,moderate_deviation,ServiceFirst/Balanced merged family,1.3814432989690721
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity2Moderate__F_ServiceFirst__G_PeakPenalty,multi_actor,93.92523364485982,52,856,93.92523364485982,52,856,51.19089397696992,4095.271518157593,177.0,71.36904761904762,2.4800667222685573,2.4800667222685573,0.40321495829970405,1207796.0,129.6,22,60.0,13.5,11,0.10714285714285714,7,0,"[12615, 0, 462, 363]",12615,462,0,363,0.9386160714285714,0.034375,0.0,0.2896969696969697,0.29818181818181816,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",825,816,207,4615,577,4038,60,50,10,207,0,19,125,36,21,7,239,246,3840,168,Severity2Moderate,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.8.,1154057.5023715768,76.19999999999993,4425.0,0.965124484196668,0.9267015706806283,207,21,-0.9345794392523317,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,207.0,0.10714285714285714,-2.0,0.9564588949892286,-52536.43325654394,0.9267015706806283,-350.0,0.6800706522451083,0.8158458244111364,0.12900029861384016,1.4308056630618016,0.7999999999999998,0.20364583333333333,595.0,584.0,825.0,11.0,19.0,0.0,0.2896969696969697,2,moderate_deviation,ServiceFirst/Balanced merged family,1.3865546218487395
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity2Moderate__F_ServiceGridWeighted__G_NoGrid,multi_actor,94.04205607476635,51,856,94.04205607476635,51,856,51.31555302470771,4105.244241976617,191.0,70.11904761904762,2.723938879456706,2.723938879456706,0.36711543256045875,1201932.0,129.6,23,60.0,12.0,13,0.09523809523809523,7,0,"[12603, 0, 497, 340]",12603,497,0,340,0.9377232142857143,0.03697916666666667,0.0,0.3058542413381123,0.2998805256869773,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",837,829,228,4614,567,4047,69,50,19,228,0,17,98,29,18,7,256,251,3827,168,Severity2Moderate,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.8.,1161519.5195479735,90.89999999999992,4775.0,0.9674747361614513,1.0,228,18,-0.8177570093457973,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,228.0,0.09523809523809523,0.0,0.9626432598828846,-45074.41608014726,1.0,0.0,0.746943972835314,0.9732334047109226,0.09290077287459486,1.4238589233738126,0.7999999999999998,0.19583333333333333,587.0,587.0,837.0,0.0,17.0,0.0,0.3058542413381123,2,moderate_deviation,strong service-grid baseline,1.425894378194208
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity2Moderate__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,94.39252336448598,48,856,94.39252336448598,48,856,51.20968779298537,4096.7750234388295,177.0,68.69047619047619,2.576776429809359,2.576776429809359,0.38808178638687113,1148430.0,129.6,23,120.0,19.5,11,0.15476190476190477,6,0,"[12626, 0, 473, 341]",12626,473,0,341,0.9394345238095239,0.03519345238095238,0.0,0.2936117936117936,0.29238329238329236,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",814,807,206,4614,577,4037,73,50,23,206,0,25,150,49,26,6,239,238,3850,168,Severity2Moderate,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.8.,1156729.1099707927,78.0,4425.0,0.9654788122925235,0.9267015706806283,206,26,-0.46728971962616583,120.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,206.0,0.15476190476190477,-2.0,0.9586730678939059,-49864.825657328125,0.9267015706806283,-350.0,0.7065898717867286,0.8351177730192741,0.11386712670100724,1.3604782162137188,0.7999999999999998,0.1992559523809524,582.0,572.0,814.0,10.0,25.0,0.0,0.2936117936117936,2,moderate_deviation,strong service-grid baseline,1.3986254295532645
multi_actor_v2,multi_actor_v2_caltech_sce_cap35,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,35,14,2,2,4556,D_Severity3Severe__F_ServiceFirst__G_NoGrid,multi_actor,94.39252336448598,48,856,94.39252336448598,48,856,50.89803333480544,4071.842666784435,191.0,95.85714285714286,1.9925484351713858,1.9925484351713858,0.5018698578908003,1933190.0,129.6,51,120.0,22.5,13,0.17857142857142858,5,0,"[12275, 0, 414, 751]",12275,414,0,751,0.9133184523809523,0.03080357142857143,0.0,0.3811158798283262,0.5133047210300429,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",1165,1158,549,4614,576,4038,70,50,20,493,0,28,249,114,31,5,444,598,3568,168,Severity3Severe,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.55.,1151398.5659538042,97.89999999999992,4775.0,0.9596030534449868,1.0,493,31,-0.46728971962616583,120.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,549.0,0.17857142857142858,0.0,0.9542552236966255,-55195.36967431661,1.0,0.0,0.5463859910581221,1.0481798715203445,0.2276551982049364,2.290137738305512,0.5499999999999999,0.45007440476190474,585.0,585.0,1165.0,0.0,28.0,0.0,0.3811158798283262,3,severe_deviation,ServiceFirst/Balanced merged family,1.9914529914529915
