cluster,sessionID
2,1_1_193_820_2019-05-20 22:37:15.249629
2,1_1_179_798_2019-05-20 22:46:11.144428
2,1_1_194_821_2019-05-20 23:36:00.663227
2,1_1_194_822_2019-05-20 23:57:52.486345
2,1_1_191_795_2019-05-21 00:05:30.108559
0,1_1_179_809_2019-05-21 00:09:59.856234
2,1_1_193_829_2019-05-21 00:16:48.387663
2,1_1_178_823_2019-05-21 00:44:34.957075
2,1_1_179_796_2019-05-21 01:09:20.748983
2,1_1_178_823_2019-05-21 07:07:48.701026
0,1_1_194_826_2019-05-21 11:36:28.194909
1,1_1_194_822_2019-05-21 12:16:29.388835
1,1_1_191_789_2019-05-21 12:44:03.375933
0,1_1_178_823_2019-05-21 12:46:50.511270
1,1_1_193_819_2019-05-21 12:47:19.355011
0,1_1_179_799_2019-05-21 12:48:23.246469
0,1_1_193_825_2019-05-21 12:59:29.125060
1,1_1_179_815_2019-05-21 13:00:33.518833
1,1_1_193_820_2019-05-21 13:04:42.266881
1,1_1_193_827_2019-05-21 13:13:11.247760
1,1_1_178_828_2019-05-21 13:13:52.466951
1,1_1_193_829_2019-05-21 13:16:22.516036
1,1_1_179_810_2019-05-21 13:16:35.748427
0,1_1_193_816_2019-05-21 13:24:10.757307
1,1_1_178_817_2019-05-21 13:24:26.738941
0,1_1_194_821_2019-05-21 13:26:34.714775
1,1_1_179_787_2019-05-21 13:32:15.537567
1,1_1_179_783_2019-05-21 13:34:51.204480
0,1_1_178_824_2019-05-21 13:41:55.371269
1,1_1_194_818_2019-05-21 13:42:42.339066
0,1_1_179_788_2019-05-21 13:43:32.420222
0,1_1_179_796_2019-05-21 13:43:55.280002
1,1_1_179_781_2019-05-21 13:48:59.847373
0,1_1_179_791_2019-05-21 13:49:44.230520
0,1_1_191_811_2019-05-21 13:49:57.149557
0,1_1_179_800_2019-05-21 13:52:58.908338
1,1_1_191_808_2019-05-21 13:58:54.591236
1,1_1_179_777_2019-05-21 14:03:22.356183
1,1_1_179_797_2019-05-21 14:04:13.341616
0,1_1_179_794_2019-05-21 14:04:21.079976
1,1_1_179_801_2019-05-21 14:08:29.051653
1,1_1_179_798_2019-05-21 14:10:44.543361
0,1_1_179_790_2019-05-21 14:13:06.347617
1,1_1_179_779_2019-05-21 14:14:04.296444
0,1_1_191_803_2019-05-21 14:14:41.171411
1,1_1_191_792_2019-05-21 14:18:02.202451
1,1_1_191_812_2019-05-21 14:19:20.364823
1,1_1_191_807_2019-05-21 14:22:23.191709
1,1_1_191_805_2019-05-21 14:24:31.535172
0,1_1_191_802_2019-05-21 14:26:13.517578
1,1_1_191_780_2019-05-21 14:27:21.409779
1,1_1_191_782_2019-05-21 14:27:34.527166
0,1_1_191_795_2019-05-21 14:27:43.130321
0,1_1_191_784_2019-05-21 14:29:33.163286
0,1_1_191_804_2019-05-21 14:29:39.979596
0,1_1_191_778_2019-05-21 14:29:45.062265
1,1_1_191_806_2019-05-21 14:30:27.324112
1,1_1_191_793_2019-05-21 14:34:01.008849
0,1_1_191_786_2019-05-21 14:35:56.572326
1,1_1_179_813_2019-05-21 14:37:51.561236
0,1_1_194_821_2019-05-21 18:34:53.143845
0,1_1_191_785_2019-05-21 18:59:48.451961
2,1_1_178_823_2019-05-21 20:02:25.121953
0,1_1_191_811_2019-05-21 20:07:32.401913
2,1_1_179_787_2019-05-21 20:13:21.244731
0,1_1_179_781_2019-05-21 20:24:42.448217
2,1_1_193_825_2019-05-21 21:17:27.661773
2,1_1_193_819_2019-05-21 22:03:29.039063
2,1_1_178_824_2019-05-21 22:14:00.780376
2,1_1_193_816_2019-05-21 22:22:09.078797
2,1_1_191_789_2019-05-21 22:23:04.785590
2,1_1_193_827_2019-05-21 22:24:29.395144
2,1_1_179_815_2019-05-21 22:32:40.929540
2,1_1_178_828_2019-05-21 22:54:37.108461
2,1_1_179_796_2019-05-21 22:55:41.208055
2,1_1_178_823_2019-05-21 23:04:52.364754
2,1_1_194_821_2019-05-22 01:40:24.107170
1,1_1_178_823_2019-05-22 01:56:41.342444
2,1_1_194_822_2019-05-22 03:35:43.482244
0,1_1_194_826_2019-05-22 11:51:42.086806
1,1_1_191_789_2019-05-22 12:38:04.818709
1,1_1_194_822_2019-05-22 12:38:30.297957
1,1_1_178_823_2019-05-22 12:43:09.261294
1,1_1_193_819_2019-05-22 12:54:36.179613
1,1_1_193_820_2019-05-22 12:55:42.048346
2,1_1_193_827_2019-05-22 13:03:19.640891
1,1_1_193_816_2019-05-22 13:11:45.744683
0,1_1_179_799_2019-05-22 13:18:44.085452
2,1_1_178_817_2019-05-22 13:21:32.593154
0,1_1_193_825_2019-05-22 13:26:32.226640
1,1_1_178_824_2019-05-22 13:27:23.535740
1,1_1_194_821_2019-05-22 13:27:29.487411
0,1_1_179_810_2019-05-22 13:32:48.185706
1,1_1_179_809_2019-05-22 13:34:24.787126
1,1_1_179_787_2019-05-22 13:35:28.092320
1,1_1_178_828_2019-05-22 13:41:15.377369
1,1_1_179_815_2019-05-22 13:46:04.153382
1,1_1_191_785_2019-05-22 13:47:20.349957
1,1_1_179_800_2019-05-22 13:50:36.789581
1,1_1_179_791_2019-05-22 13:52:49.839905
0,1_1_194_818_2019-05-22 13:53:12.097192
1,1_1_193_829_2019-05-22 13:56:41.259019
0,1_1_179_781_2019-05-22 14:00:44.590401
0,1_1_179_783_2019-05-22 14:00:55.397708
1,1_1_191_808_2019-05-22 14:05:47.820746
1,1_1_179_777_2019-05-22 14:06:02.970864
1,1_1_179_796_2019-05-22 14:06:10.860097
0,1_1_179_788_2019-05-22 14:09:49.278190
0,1_1_191_778_2019-05-22 14:10:30.564843
0,1_1_179_801_2019-05-22 14:11:40.379662
0,1_1_179_794_2019-05-22 14:15:38.401535
1,1_1_179_790_2019-05-22 14:15:55.619786
1,1_1_191_805_2019-05-22 14:17:13.500039
0,1_1_179_797_2019-05-22 14:17:37.815276
1,1_1_191_792_2019-05-22 14:22:14.173973
0,1_1_191_795_2019-05-22 14:22:19.328577
0,1_1_179_813_2019-05-22 14:22:50.006219
0,1_1_179_779_2019-05-22 14:22:52.177561
0,1_1_179_798_2019-05-22 14:23:33.029517
1,1_1_191_780_2019-05-22 14:26:17.890223
1,1_1_191_803_2019-05-22 14:26:37.459905
0,1_1_191_782_2019-05-22 14:27:02.507212
1,1_1_191_802_2019-05-22 14:34:45.669290
0,1_1_191_811_2019-05-22 14:36:46.839511
0,1_1_191_812_2019-05-22 14:40:22.203893
1,1_1_191_806_2019-05-22 14:40:29.196185
0,1_1_191_784_2019-05-22 14:41:26.269270
1,1_1_191_786_2019-05-22 14:41:26.873093
1,1_1_191_793_2019-05-22 14:43:43.792582
0,1_1_191_804_2019-05-22 14:44:18.507957
2,1_1_178_817_2019-05-22 15:51:16.146051
1,1_1_193_827_2019-05-22 16:11:52.413654
0,1_1_191_778_2019-05-22 18:50:25.969178
0,1_1_191_795_2019-05-22 19:12:21.425554
1,1_1_191_807_2019-05-22 19:50:45.715426
2,1_1_193_819_2019-05-22 20:34:48.452364
2,1_1_179_791_2019-05-22 20:45:47.940705
2,1_1_179_798_2019-05-22 21:02:26.396555
2,1_1_193_820_2019-05-22 21:17:03.613581
2,1_1_179_813_2019-05-22 21:23:06.576542
2,1_1_179_799_2019-05-22 21:42:57.133081
2,1_1_179_798_2019-05-22 22:14:12.403906
2,1_1_193_816_2019-05-22 22:22:52.170296
2,1_1_179_800_2019-05-22 22:57:55.356882
2,1_1_178_823_2019-05-22 23:03:38.239499
2,1_1_191_789_2019-05-22 23:28:41.535817
2,1_1_193_827_2019-05-22 23:52:01.784405
2,1_1_179_777_2019-05-22 23:59:50.634138
2,1_1_178_823_2019-05-23 03:41:29.880124
2,1_1_194_822_2019-05-23 04:55:19.313039
1,1_1_178_823_2019-05-23 12:42:21.350718
1,1_1_191_789_2019-05-23 12:42:32.801547
1,1_1_194_822_2019-05-23 12:54:04.265709
0,1_1_193_819_2019-05-23 13:01:09.382851
1,1_1_179_783_2019-05-23 13:04:25.060278
1,1_1_193_827_2019-05-23 13:10:08.768402
1,1_1_193_820_2019-05-23 13:10:22.961493
1,1_1_178_824_2019-05-23 13:11:17.143026
1,1_1_193_816_2019-05-23 13:14:23.041330
1,1_1_178_817_2019-05-23 13:25:04.717828
1,1_1_194_826_2019-05-23 13:29:09.604895
1,1_1_178_828_2019-05-23 13:32:31.004516
0,1_1_179_799_2019-05-23 13:38:22.563880
1,1_1_193_829_2019-05-23 13:40:42.703446
1,1_1_194_818_2019-05-23 13:44:54.976365
1,1_1_179_815_2019-05-23 13:46:47.223896
1,1_1_194_821_2019-05-23 13:47:50.804894
1,1_1_191_808_2019-05-23 13:49:10.142199
1,1_1_179_781_2019-05-23 13:51:52.034498
2,1_1_193_825_2019-05-23 13:52:36.155045
1,1_1_179_800_2019-05-23 13:53:49.497045
1,1_1_179_810_2019-05-23 13:57:52.754051
1,1_1_191_785_2019-05-23 13:59:21.024684
0,1_1_179_796_2019-05-23 14:01:58.232730
0,1_1_179_794_2019-05-23 14:06:53.861210
1,1_1_179_777_2019-05-23 14:09:42.630389
1,1_1_179_797_2019-05-23 14:12:17.082296
0,1_1_191_778_2019-05-23 14:13:43.909202
1,1_1_191_782_2019-05-23 14:14:33.376265
1,1_1_179_791_2019-05-23 14:17:10.299782
0,1_1_179_798_2019-05-23 14:18:06.046237
1,1_1_191_807_2019-05-23 14:20:03.632368
1,1_1_179_788_2019-05-23 14:26:50.206237
1,1_1_179_787_2019-05-23 14:27:16.526319
0,1_1_191_803_2019-05-23 14:27:31.917987
1,1_1_191_805_2019-05-23 14:28:03.031578
0,1_1_179_809_2019-05-23 14:29:06.580035
1,1_1_191_802_2019-05-23 14:33:06.839294
1,1_1_191_812_2019-05-23 14:33:18.871188
1,1_1_191_792_2019-05-23 14:36:17.320144
1,1_1_191_780_2019-05-23 14:38:18.519185
1,1_1_191_806_2019-05-23 14:38:41.885748
0,1_1_191_804_2019-05-23 14:40:06.004616
1,1_1_179_779_2019-05-23 14:40:16.410897
1,1_1_191_784_2019-05-23 14:40:18.582180
1,1_1_179_790_2019-05-23 14:41:59.867232
1,1_1_179_813_2019-05-23 14:45:00.390350
1,1_1_191_811_2019-05-23 14:46:47.288112
0,1_1_191_793_2019-05-23 14:47:04.487227
1,1_1_191_786_2019-05-23 15:03:02.821341
0,1_1_193_819_2019-05-23 17:31:05.771078
0,1_1_191_778_2019-05-23 18:40:54.008756
2,1_1_191_792_2019-05-23 18:53:52.785223
2,1_1_191_793_2019-05-23 19:12:52.577996
2,1_1_191_784_2019-05-23 19:49:56.189899
2,1_1_193_825_2019-05-23 19:55:48.184951
2,1_1_193_819_2019-05-23 20:52:39.594938
2,1_1_191_792_2019-05-23 21:08:23.363735
2,1_1_193_820_2019-05-23 21:12:19.395085
2,1_1_191_802_2019-05-23 21:52:30.146353
2,1_1_179_781_2019-05-23 21:55:32.760928
0,1_1_178_828_2019-05-23 22:07:19.869250
0,1_1_179_813_2019-05-23 22:14:25.138009
2,1_1_178_824_2019-05-23 22:26:23.632952
2,1_1_178_823_2019-05-23 22:35:37.454256
2,1_1_191_784_2019-05-23 22:45:36.502082
2,1_1_191_811_2019-05-23 22:48:56.068373
2,1_1_178_817_2019-05-23 23:14:47.968113
2,1_1_194_822_2019-05-23 23:55:41.714440
2,1_1_193_825_2019-05-24 00:24:13.677337
2,1_1_178_823_2019-05-24 01:52:27.785662
2,1_1_194_822_2019-05-24 05:57:58.481568
1,1_1_178_823_2019-05-24 12:40:34.233169
0,1_1_194_821_2019-05-24 13:48:09.984371
1,1_1_178_817_2019-05-24 13:55:52.103371
1,1_1_193_819_2019-05-24 14:10:53.631298
1,1_1_194_822_2019-05-24 14:19:25.681926
0,1_1_193_816_2019-05-24 14:27:28.644576
1,1_1_179_783_2019-05-24 14:31:19.410396
2,1_1_193_827_2019-05-24 14:33:28.783773
2,1_1_178_828_2019-05-24 14:51:15.714668
0,1_1_178_824_2019-05-24 14:53:15.904038
0,1_1_194_818_2019-05-24 14:59:19.131580
2,1_1_193_829_2019-05-24 15:27:05.498692
1,1_1_193_820_2019-05-24 15:46:25.162604
2,1_1_179_794_2019-05-24 15:50:16.009525
2,1_1_194_826_2019-05-24 15:51:00.799803
1,1_1_179_800_2019-05-24 15:55:55.196162
2,1_1_193_825_2019-05-24 16:02:57.947968
2,1_1_179_781_2019-05-24 16:15:02.191993
1,1_1_179_810_2019-05-24 16:41:39.741763
0,1_1_179_791_2019-05-24 16:45:12.085648
1,1_1_191_811_2019-05-24 16:48:27.769464
0,1_1_193_829_2019-05-24 17:25:42.430889
1,1_1_178_828_2019-05-24 18:10:43.641334
1,1_1_179_809_2019-05-24 18:31:07.332396
2,1_1_179_787_2019-05-24 18:35:27.821471
2,1_1_194_826_2019-05-24 18:45:11.545452
2,1_1_179_794_2019-05-24 19:03:33.500119
2,1_1_193_827_2019-05-24 19:17:12.612421
2,1_1_179_787_2019-05-24 20:22:31.987518
2,1_1_179_810_2019-05-24 20:34:53.016764
2,1_1_193_820_2019-05-24 20:36:11.479934
2,1_1_193_825_2019-05-24 20:51:33.193575
2,1_1_179_788_2019-05-24 20:58:17.687208
2,1_1_194_821_2019-05-24 21:02:14.335685
0,1_1_193_825_2019-05-24 22:07:12.867537
2,1_1_178_823_2019-05-24 22:55:34.821689
2,1_1_178_817_2019-05-24 23:06:22.889257
2,1_1_178_823_2019-05-25 00:58:59.391878
2,1_1_194_826_2019-05-25 18:38:34.474931
2,1_1_194_821_2019-05-25 21:56:28.544501
2,1_1_178_817_2019-05-26 00:26:10.584902
2,1_1_178_823_2019-05-26 19:44:10.871834
0,1_1_194_822_2019-05-27 13:00:15.809702
0,1_1_193_816_2019-05-27 19:05:49.576676
2,1_1_178_817_2019-05-27 19:13:17.897139
2,1_1_194_821_2019-05-27 21:38:35.582330
0,1_1_179_810_2019-05-27 22:56:39.696664
0,1_1_194_826_2019-05-28 12:03:45.814368
1,1_1_194_822_2019-05-28 12:31:15.720488
0,1_1_193_825_2019-05-28 12:42:30.666195
1,1_1_178_823_2019-05-28 12:44:24.487362
1,1_1_191_789_2019-05-28 12:49:25.936665
0,1_1_179_815_2019-05-28 12:49:48.819892
1,1_1_193_819_2019-05-28 12:53:43.766197
1,1_1_193_820_2019-05-28 13:03:24.154710
0,1_1_178_828_2019-05-28 13:06:45.615353
1,1_1_178_817_2019-05-28 13:10:57.541275
1,1_1_194_821_2019-05-28 13:21:31.875953
1,1_1_179_799_2019-05-28 13:24:47.381309
0,1_1_193_827_2019-05-28 13:24:59.846351
1,1_1_178_824_2019-05-28 13:26:13.886990
1,1_1_179_787_2019-05-28 13:30:42.938281
1,1_1_193_829_2019-05-28 13:33:51.089656
1,1_1_194_818_2019-05-28 13:36:25.683786
1,1_1_193_816_2019-05-28 13:35:14.135418
1,1_1_179_783_2019-05-28 13:44:31.430854
1,1_1_191_785_2019-05-28 13:47:52.029687
0,1_1_179_788_2019-05-28 13:48:45.490912
1,1_1_179_791_2019-05-28 13:49:02.463760
2,1_1_179_810_2019-05-28 13:49:17.281289
0,1_1_179_798_2019-05-28 13:49:51.548982
2,1_1_191_804_2019-05-28 13:52:16.324723
1,1_1_179_800_2019-05-28 13:54:06.845154
0,1_1_179_781_2019-05-28 13:57:26.692785
1,1_1_179_797_2019-05-28 14:01:23.391578
1,1_1_179_777_2019-05-28 14:02:17.271157
0,1_1_191_812_2019-05-28 14:04:56.545653
1,1_1_179_794_2019-05-28 14:06:27.167583
1,1_1_191_808_2019-05-28 14:08:05.101395
1,1_1_179_813_2019-05-28 14:08:13.492696
1,1_1_179_796_2019-05-28 14:09:28.294164
1,1_1_191_780_2019-05-28 14:12:13.714310
0,1_1_179_779_2019-05-28 14:12:50.329977
0,1_1_179_790_2019-05-28 14:16:10.997610
1,1_1_191_778_2019-05-28 14:20:55.581745
1,1_1_191_802_2019-05-28 14:20:58.570095
0,1_1_191_803_2019-05-28 14:21:08.921537
1,1_1_191_782_2019-05-28 14:21:56.909988
1,1_1_191_807_2019-05-28 14:22:43.248997
1,1_1_179_801_2019-05-28 14:23:20.893316
0,1_1_191_784_2019-05-28 14:23:31.930813
1,1_1_191_811_2019-05-28 14:24:00.102634
1,1_1_191_792_2019-05-28 14:26:02.408421
1,1_1_191_806_2019-05-28 14:26:27.491636
1,1_1_191_805_2019-05-28 14:30:20.973197
1,1_1_191_793_2019-05-28 14:33:15.170817
1,1_1_191_786_2019-05-28 14:41:50.560520
1,1_1_179_810_2019-05-28 16:43:59.524177
1,1_1_179_813_2019-05-28 17:52:42.931789
0,1_1_191_804_2019-05-28 18:35:01.121162
0,1_1_193_825_2019-05-28 19:25:46.616152
2,1_1_178_817_2019-05-28 21:02:26.685598
2,1_1_191_782_2019-05-28 21:08:33.895944
2,1_1_178_823_2019-05-28 21:32:51.307433
2,1_1_193_819_2019-05-28 21:46:58.324413
2,1_1_193_827_2019-05-28 22:11:16.610983
2,1_1_193_820_2019-05-28 22:34:01.172590
2,1_1_179_815_2019-05-28 22:39:24.517053
2,1_1_179_810_2019-05-28 22:48:58.816510
2,1_1_194_826_2019-05-28 22:57:39.291361
2,1_1_194_821_2019-05-28 23:08:49.591901
2,1_1_193_829_2019-05-28 23:17:47.560283
2,1_1_194_818_2019-05-28 23:27:20.575317
2,1_1_178_824_2019-05-28 23:32:06.544386
2,1_1_194_822_2019-05-28 23:36:28.972579
2,1_1_193_816_2019-05-28 23:55:35.658276
2,1_1_178_823_2019-05-29 03:15:33.697666
2,1_1_194_822_2019-05-29 05:47:22.138444
1,1_1_178_824_2019-05-29 11:16:49.870880
1,1_1_178_823_2019-05-29 12:42:33.591225
1,1_1_191_789_2019-05-29 12:47:16.042015
0,1_1_193_819_2019-05-29 12:54:18.621062
1,1_1_194_822_2019-05-29 12:59:14.923348
1,1_1_193_820_2019-05-29 13:00:55.739327
1,1_1_193_827_2019-05-29 13:02:59.271718
1,1_1_193_825_2019-05-29 13:06:04.969710
1,1_1_178_817_2019-05-29 13:09:21.352776
1,1_1_194_821_2019-05-29 13:20:52.152336
0,1_1_178_828_2019-05-29 13:23:34.371398
1,1_1_179_787_2019-05-29 13:28:44.256153
1,1_1_194_818_2019-05-29 13:33:16.198798
2,1_1_193_816_2019-05-29 13:33:36.981663
1,1_1_179_783_2019-05-29 13:36:06.796728
2,1_1_179_815_2019-05-29 13:37:49.311600
0,1_1_179_810_2019-05-29 13:39:01.774459
1,1_1_179_796_2019-05-29 13:41:01.642930
1,1_1_179_799_2019-05-29 13:44:48.422062
1,1_1_193_829_2019-05-29 13:45:04.092894
0,1_1_179_781_2019-05-29 13:47:27.264483
1,1_1_179_788_2019-05-29 13:50:02.203068
0,1_1_179_813_2019-05-29 13:51:24.641011
1,1_1_179_777_2019-05-29 13:51:30.193461
1,1_1_179_794_2019-05-29 13:55:40.430637
0,1_1_179_809_2019-05-29 13:58:48.772403
1,1_1_179_779_2019-05-29 14:02:35.822528
1,1_1_191_808_2019-05-29 14:04:35.703169
2,1_1_179_797_2019-05-29 14:05:15.401869
0,1_1_191_803_2019-05-29 14:06:09.843054
1,1_1_179_798_2019-05-29 14:06:56.362084
1,1_1_191_785_2019-05-29 14:08:52.631996
0,1_1_191_784_2019-05-29 14:14:31.873529
1,1_1_191_812_2019-05-29 14:14:43.340315
0,1_1_179_790_2019-05-29 14:15:03.876328
1,1_1_191_782_2019-05-29 14:17:52.183162
0,1_1_179_801_2019-05-29 14:19:12.620596
0,1_1_191_778_2019-05-29 14:20:20.163452
1,1_1_191_795_2019-05-29 14:22:58.406112
0,1_1_191_802_2019-05-29 14:24:35.194728
0,1_1_191_780_2019-05-29 14:34:01.486344
0,1_1_191_811_2019-05-29 14:34:46.357539
1,1_1_191_806_2019-05-29 14:34:54.964381
1,1_1_191_805_2019-05-29 14:35:12.004499
1,1_1_191_792_2019-05-29 14:42:07.919823
1,1_1_191_793_2019-05-29 14:45:08.069471
0,1_1_191_786_2019-05-29 14:54:38.681142
0,1_1_191_804_2019-05-29 14:55:38.870174
1,1_1_193_816_2019-05-29 15:45:57.493771
1,1_1_193_819_2019-05-29 17:44:32.539139
0,1_1_191_807_2019-05-29 18:38:15.794158
0,1_1_179_810_2019-05-29 19:08:36.132231
2,1_1_179_797_2019-05-29 19:35:41.093286
0,1_1_191_792_2019-05-29 19:45:19.570653
1,1_1_194_818_2019-05-29 20:19:21.543485
2,1_1_193_820_2019-05-29 21:34:44.722485
2,1_1_178_817_2019-05-29 21:46:14.476049
2,1_1_179_781_2019-05-29 22:06:05.158767
2,1_1_179_799_2019-05-29 22:08:57.499630
2,1_1_193_827_2019-05-29 22:25:03.677468
2,1_1_193_825_2019-05-29 22:42:36.486914
2,1_1_178_823_2019-05-29 22:42:38.251140
2,1_1_179_787_2019-05-29 22:59:48.521329
2,1_1_193_829_2019-05-29 23:02:27.846528
2,1_1_194_821_2019-05-29 23:06:39.573951
2,1_1_178_824_2019-05-29 23:11:24.344180
2,1_1_191_793_2019-05-29 23:16:02.786932
2,1_1_179_796_2019-05-29 23:58:04.482317
2,1_1_178_828_2019-05-30 01:03:30.575447
2,1_1_178_823_2019-05-30 01:49:07.286609
2,1_1_194_822_2019-05-30 04:38:47.971181
0,1_1_194_826_2019-05-30 12:02:14.587678
1,1_1_194_822_2019-05-30 12:31:48.854020
1,1_1_193_819_2019-05-30 12:32:10.045193
1,1_1_191_789_2019-05-30 12:44:46.445321
1,1_1_178_823_2019-05-30 12:44:54.985220
0,1_1_193_825_2019-05-30 12:56:37.143968
0,1_1_193_820_2019-05-30 13:01:25.414646
1,1_1_193_829_2019-05-30 13:04:08.377722
1,1_1_179_799_2019-05-30 13:10:04.145492
1,1_1_193_827_2019-05-30 13:12:11.386702
1,1_1_194_821_2019-05-30 13:22:34.443758
1,1_1_179_787_2019-05-30 13:24:19.694806
0,1_1_194_818_2019-05-30 13:28:20.184560
1,1_1_193_816_2019-05-30 13:42:44.510102
0,1_1_178_824_2019-05-30 13:42:56.962059
1,1_1_178_817_2019-05-30 13:44:36.880928
1,1_1_179_791_2019-05-30 13:47:46.453510
0,1_1_179_788_2019-05-30 13:50:44.926970
2,1_1_179_796_2019-05-30 13:50:48.470941
1,1_1_179_813_2019-05-30 13:55:52.158545
1,1_1_191_808_2019-05-30 13:57:29.582798
0,1_1_179_809_2019-05-30 13:58:28.671220
1,1_1_179_815_2019-05-30 14:03:47.664962
1,1_1_179_798_2019-05-30 14:05:06.367556
1,1_1_179_783_2019-05-30 14:05:28.131961
1,1_1_179_794_2019-05-30 14:08:01.311398
1,1_1_191_785_2019-05-30 14:08:56.312398
0,1_1_191_802_2019-05-30 14:11:50.681467
1,1_1_179_810_2019-05-30 14:13:14.219213
1,1_1_179_800_2019-05-30 14:14:27.630380
0,1_1_179_779_2019-05-30 14:15:47.790557
0,1_1_179_801_2019-05-30 14:16:03.572633
1,1_1_179_797_2019-05-30 14:21:42.871956
1,1_1_191_792_2019-05-30 14:22:33.590594
1,1_1_179_790_2019-05-30 14:23:12.552964
1,1_1_191_780_2019-05-30 14:24:33.730279
1,1_1_191_803_2019-05-30 14:26:30.903310
0,1_1_191_795_2019-05-30 14:28:28.790328
0,1_1_191_782_2019-05-30 14:31:35.480826
1,1_1_191_812_2019-05-30 14:33:02.617844
1,1_1_191_778_2019-05-30 14:35:26.805007
2,1_1_191_806_2019-05-30 14:39:00.117468
1,1_1_191_805_2019-05-30 14:41:06.361742
1,1_1_191_807_2019-05-30 14:41:21.051967
1,1_1_191_786_2019-05-30 14:41:21.969778
0,1_1_191_811_2019-05-30 14:41:36.475788
0,1_1_191_784_2019-05-30 14:41:50.996776
0,1_1_191_804_2019-05-30 14:42:10.880818
0,1_1_191_793_2019-05-30 14:42:57.839311
1,1_1_179_796_2019-05-30 14:54:54.657614
0,1_1_191_806_2019-05-30 16:50:50.914622
0,1_1_179_777_2019-05-30 18:08:46.121642
2,1_1_178_828_2019-05-30 18:23:35.554052
0,1_1_191_795_2019-05-30 18:46:55.433198
1,1_1_191_784_2019-05-30 19:07:43.143424
0,1_1_179_813_2019-05-30 19:23:20.448276
2,1_1_179_799_2019-05-30 19:29:37.673230
0,1_1_191_786_2019-05-30 19:42:53.874835
2,1_1_179_791_2019-05-30 19:48:20.689397
2,1_1_179_779_2019-05-30 19:56:24.281311
2,1_1_179_809_2019-05-30 20:04:29.694669
2,1_1_178_828_2019-05-30 20:25:49.148250
2,1_1_179_815_2019-05-30 20:43:52.777417
2,1_1_193_819_2019-05-30 21:25:28.409609
2,1_1_193_825_2019-05-30 21:48:28.972597
2,1_1_179_799_2019-05-30 21:57:47.922789
0,1_1_179_809_2019-05-30 22:47:34.820420
2,1_1_191_795_2019-05-30 23:05:29.936161
2,1_1_178_823_2019-05-30 23:09:07.344523
2,1_1_179_787_2019-05-30 23:09:07.838637
2,1_1_193_820_2019-05-30 23:11:34.544009
2,1_1_193_816_2019-05-30 23:14:16.486553
2,1_1_193_825_2019-05-30 23:32:54.701786
2,1_1_178_823_2019-05-30 23:35:51.080777
2,1_1_193_829_2019-05-30 23:38:31.385728
2,1_1_178_823_2019-05-31 02:40:16.611334
1,1_1_194_822_2019-05-31 12:22:05.665393
1,1_1_178_823_2019-05-31 12:51:44.416387
1,1_1_191_789_2019-05-31 12:53:58.434464
1,1_1_193_819_2019-05-31 13:02:26.303111
1,1_1_193_829_2019-05-31 13:04:35.282855
1,1_1_193_820_2019-05-31 13:09:21.943465
1,1_1_193_816_2019-05-31 13:14:12.343701
1,1_1_178_817_2019-05-31 13:18:16.082563
1,1_1_194_826_2019-05-31 13:21:07.225929
1,1_1_194_821_2019-05-31 13:23:45.114668
0,1_1_178_824_2019-05-31 13:27:45.776312
1,1_1_179_787_2019-05-31 13:30:06.137901
1,1_1_178_828_2019-05-31 13:36:46.446964
0,1_1_179_796_2019-05-31 13:39:38.374452
0,1_1_179_799_2019-05-31 13:40:56.575680
1,1_1_193_825_2019-05-31 13:41:28.375465
1,1_1_179_815_2019-05-31 13:43:12.355779
1,1_1_194_818_2019-05-31 13:46:19.424813
1,1_1_179_791_2019-05-31 13:53:13.105579
1,1_1_191_785_2019-05-31 13:54:01.561638
1,1_1_179_777_2019-05-31 13:54:41.753457
0,1_1_179_783_2019-05-31 13:58:26.450979
2,1_1_179_798_2019-05-31 13:58:28.623059
1,1_1_179_788_2019-05-31 14:01:19.882793
0,1_1_179_809_2019-05-31 14:02:56.213212
1,1_1_191_812_2019-05-31 14:07:17.632022
0,1_1_179_790_2019-05-31 14:07:38.522879
1,1_1_191_778_2019-05-31 14:08:47.292652
0,1_1_179_797_2019-05-31 14:14:42.299364
1,1_1_179_781_2019-05-31 14:15:21.171071
0,1_1_179_794_2019-05-31 14:20:37.381208
0,1_1_179_779_2019-05-31 14:22:21.851608
0,1_1_179_810_2019-05-31 14:23:04.550129
1,1_1_191_802_2019-05-31 14:23:20.293186
0,1_1_191_795_2019-05-31 14:24:55.604859
1,1_1_191_808_2019-05-31 14:25:23.983953
0,1_1_191_807_2019-05-31 14:25:54.643742
1,1_1_179_801_2019-05-31 14:26:06.594230
0,1_1_191_782_2019-05-31 14:27:42.804765
2,1_1_191_805_2019-05-31 14:29:20.442371
1,1_1_179_800_2019-05-31 14:30:21.073253
1,1_1_191_792_2019-05-31 14:31:41.516076
2,1_1_191_806_2019-05-31 14:33:07.199372
1,1_1_191_793_2019-05-31 14:37:18.812991
1,1_1_191_811_2019-05-31 14:38:50.834226
0,1_1_191_780_2019-05-31 14:43:40.209160
2,1_1_191_803_2019-05-31 14:44:57.843381
